year,region,group,channel,spend,packs,spendYoy,population,perResident,populationBasis,missingSpendCells,missingPackCells,months
2023,020,antifungals,direct,58455.7,1903.0,-0.29286162306606833,123130,0.4747478274993909,"ISTAT POSAS, January 1",4,4,12
2023,030,antibiotics,convenzionata,74017377.39,8836649.0,0.10163795462268153,9976509,7.41916610209042,"ISTAT POSAS, January 1",293,293,12
2023,030,antibiotics,direct,30419421.26,2047970.0,-0.03131457029598757,9976509,3.04910477803408,"ISTAT POSAS, January 1",10,10,12
2023,030,antifungals,convenzionata,5684060.76,318317.0,0.019177559074644652,9976509,0.5697444627173693,"ISTAT POSAS, January 1",56,56,12
2023,030,antifungals,direct,16970123.64,106276.0,0.04558402609250036,9976509,1.7010082023681832,"ISTAT POSAS, January 1",0,0,12
2023,041,antibiotics,convenzionata,2419126.14,275305.0,0.160426231159425,534147,4.528952030059141,"ISTAT POSAS, January 1",227,227,12
2023,041,antibiotics,direct,1463790.19,174768.0,0.04910926421506531,534147,2.7404257442239683,"ISTAT POSAS, January 1",29,29,12
2023,041,antifungals,convenzionata,148898.01,8917.0,0.08314835060634931,534147,0.2787584878320013,"ISTAT POSAS, January 1",38,38,12
2023,041,antifungals,direct,533970.71,4889.0,0.4958913398884609,534147,0.9996699597676294,"ISTAT POSAS, January 1",0,0,12
2023,042,antibiotics,convenzionata,3889334.68,462450.0,0.07836120336473533,542996,7.162731732830445,"ISTAT POSAS, January 1",206,206,12
2023,042,antibiotics,direct,1558018.82,160802.0,0.008890157562650287,542996,2.8693007314971015,"ISTAT POSAS, January 1",51,51,12
2023,042,antifungals,convenzionata,371457.38,22035.0,-0.03952275636831338,542996,0.6840886120708072,"ISTAT POSAS, January 1",35,35,12
2023,042,antifungals,direct,237423.81,3795.0,-0.33056138161883347,542996,0.4372478066136767,"ISTAT POSAS, January 1",0,0,12
2023,050,antibiotics,convenzionata,30425746.55,3587200.0,0.07437796040871383,4849553,6.273928040378155,"ISTAT POSAS, January 1",311,311,12
2023,050,antibiotics,direct,19022551.03,2132323.0,-0.16203774666997514,4849553,3.922536990522632,"ISTAT POSAS, January 1",12,12,12
2023,050,antifungals,convenzionata,2726785.32,161332.0,0.009829862268916155,4849553,0.562275599421225,"ISTAT POSAS, January 1",58,58,12
2023,050,antifungals,direct,10383413.88,71593.0,-0.09596963019232911,4849553,2.1411074134049057,"ISTAT POSAS, January 1",0,0,12
2023,060,antibiotics,convenzionata,7651223.46,946614.0,0.13614985174249158,1194248,6.406729138336426,"ISTAT POSAS, January 1",215,215,12
2023,060,antibiotics,direct,6662190.16,522428.0,0.14441993896695113,1194248,5.578565055164422,"ISTAT POSAS, January 1",61,61,12
2023,060,antifungals,convenzionata,791609.21,50421.0,0.009372647898053733,1194248,0.6628516103857824,"ISTAT POSAS, January 1",38,38,12
2023,060,antifungals,direct,2548412.35,12066.0,0.2764304252196186,1194248,2.1339054785940608,"ISTAT POSAS, January 1",1,1,12
2023,070,antibiotics,convenzionata,12323734.01,1433817.0,0.0826296327491857,1507636,8.174210492453085,"ISTAT POSAS, January 1",267,267,12
2023,070,antibiotics,direct,11094763.59,622889.0,0.22457024733997338,1507636,7.359046606740619,"ISTAT POSAS, January 1",29,29,12
2023,070,antifungals,convenzionata,1181758.82,66590.0,0.017977806121774357,1507636,0.7838488998670767,"ISTAT POSAS, January 1",51,51,12
2023,070,antifungals,direct,4599593.06,35772.0,0.14917955661349835,1507636,3.050864439427023,"ISTAT POSAS, January 1",0,0,12
2023,080,antibiotics,convenzionata,31602852.55,4001638.0,0.09041837895679368,4437578,7.12164440827857,"ISTAT POSAS, January 1",297,297,12
2023,080,antibiotics,direct,18735746.16,2620819.0,-0.08256516246339445,4437578,4.222065766505963,"ISTAT POSAS, January 1",18,18,12
2023,080,antifungals,convenzionata,2606393.61,159351.0,0.009968045577384267,4437578,0.5873459824255484,"ISTAT POSAS, January 1",58,58,12
2023,080,antifungals,direct,8116227.91,60726.0,-0.18881980432718282,4437578,1.8289769577008,"ISTAT POSAS, January 1",0,0,12
2023,090,antibiotics,convenzionata,29967458.9,3834511.0,0.06255831274300455,3661981,8.183400978869088,"ISTAT POSAS, January 1",304,304,12
2023,090,antibiotics,direct,17022852.29,1113051.0,0.0952747642191825,3661981,4.648536486125952,"ISTAT POSAS, January 1",34,34,12
2023,090,antifungals,convenzionata,2309196.87,132412.0,-0.020488214328294237,3661981,0.6305867971461349,"ISTAT POSAS, January 1",57,57,12
2023,090,antifungals,direct,5866981.36,32496.0,0.06301913439071587,3661981,1.6021332060433957,"ISTAT POSAS, January 1",0,0,12
2023,100,antibiotics,convenzionata,9246045.16,1188158.0,0.08779470792412385,856407,10.796321328527208,"ISTAT POSAS, January 1",251,251,12
2023,100,antibiotics,direct,6593968.3,755870.0,-0.0012363795796455444,856407,7.699573100173165,"ISTAT POSAS, January 1",37,37,12
2023,100,antifungals,convenzionata,628969.23,36689.0,0.002279285033633533,856407,0.7344279413876813,"ISTAT POSAS, January 1",52,52,12
2023,100,antifungals,direct,2279980.49,15604.0,0.1886775626858908,856407,2.662262790939355,"ISTAT POSAS, January 1",0,0,12
2023,110,antibiotics,convenzionata,17770146.78,2161219.0,0.11575578359053164,1484298,11.972088340750982,"ISTAT POSAS, January 1",289,289,12
2023,110,antibiotics,direct,7156221.71,664023.0,-0.010748592698689862,1484298,4.82128367079926,"ISTAT POSAS, January 1",25,25,12
2023,110,antifungals,convenzionata,1409693.46,80227.0,0.05223208930439747,1484298,0.9497374920669569,"ISTAT POSAS, January 1",59,59,12
2023,110,antifungals,direct,2189478.78,18474.0,-0.06635737687162087,1484298,1.4750938019184825,"ISTAT POSAS, January 1",0,0,12
2023,120,antibiotics,convenzionata,68643241.01,7959660.0,0.08424277570981133,5720536,11.999442186885984,"ISTAT POSAS, January 1",252,252,12
2023,120,antibiotics,direct,24328775.78,1468519.0,0.09570187820624672,5720536,4.252883957027803,"ISTAT POSAS, January 1",51,51,12
2023,120,antifungals,convenzionata,4964312.48,264194.0,0.0407246264571497,5720536,0.8678054783677615,"ISTAT POSAS, January 1",55,55,12
2023,120,antifungals,direct,8994573.49,58152.0,0.0007061214858920709,5720536,1.5723305455992236,"ISTAT POSAS, January 1",0,0,12
2023,130,antibiotics,convenzionata,17640973.54,2104347.0,0.09078132353044463,1272627,13.861857040593984,"ISTAT POSAS, January 1",271,271,12
2023,130,antibiotics,direct,9134386.85,530044.0,0.14282797139694547,1272627,7.177583730346755,"ISTAT POSAS, January 1",36,36,12
2023,130,antifungals,convenzionata,1301554.86,71763.0,0.04998802870487382,1272627,1.0227308237213262,"ISTAT POSAS, January 1",57,57,12
2023,130,antifungals,direct,2864913.27,15203.0,0.07505728587084035,1272627,2.2511806444464875,"ISTAT POSAS, January 1",0,0,12
2023,140,antibiotics,convenzionata,3936826.78,494358.0,0.16263918990068443,290636,13.54555794877441,"ISTAT POSAS, January 1",189,189,12
2023,140,antibiotics,direct,667645.18,56654.0,0.230433845831359,290636,2.2971867903494405,"ISTAT POSAS, January 1",100,100,12
2023,140,antifungals,convenzionata,279145.91,15253.0,0.04343052088149435,290636,0.9604657028035067,"ISTAT POSAS, January 1",22,22,12
2023,140,antifungals,direct,53794.86,1342.0,-0.34420888430739405,290636,0.18509358785559946,"ISTAT POSAS, January 1",1,1,12
2023,150,antibiotics,convenzionata,82062913.81,10108031.0,0.0064579938092901605,5609536,14.629180347536767,"ISTAT POSAS, January 1",245,245,12
2023,150,antibiotics,direct,17309675.55,1404650.0,0.058385393561693706,5609536,3.0857588845137993,"ISTAT POSAS, January 1",77,77,12
2023,150,antifungals,convenzionata,6361936.83,305269.0,-0.011542335685355084,5609536,1.1341288887351824,"ISTAT POSAS, January 1",56,56,12
2023,150,antifungals,direct,7441942.48,51705.0,0.004869980263145129,5609536,1.3266591889240038,"ISTAT POSAS, January 1",0,0,12
2023,160,antibiotics,convenzionata,51629188.61,6206449.0,0.06504458314302969,3907683,13.212225405694372,"ISTAT POSAS, January 1",263,263,12
2023,160,antibiotics,direct,12939476.7,1164004.0,-0.09145682595694582,3907683,3.3112912946111543,"ISTAT POSAS, January 1",47,47,12
2023,160,antifungals,convenzionata,4422110.02,225528.0,0.057635999212183625,3907683,1.1316450234064532,"ISTAT POSAS, January 1",58,58,12
2023,160,antifungals,direct,3528167.59,32427.0,-0.28321738865496443,3907683,0.9028796834338916,"ISTAT POSAS, January 1",0,0,12
2023,170,antibiotics,convenzionata,6974215.34,852448.0,0.109783981218923,537577,12.97342583481064,"ISTAT POSAS, January 1",207,207,12
2023,170,antibiotics,direct,2494442.06,283047.0,0.11283491833645228,537577,4.640157707640022,"ISTAT POSAS, January 1",84,84,12
2023,170,antifungals,convenzionata,529830.39,26529.0,0.03803115866197504,537577,0.9855897666752856,"ISTAT POSAS, January 1",43,43,12
2023,170,antifungals,direct,406457.41,5452.0,0.13066496074609787,537577,0.7560915180522976,"ISTAT POSAS, January 1",0,0,12
2023,180,antibiotics,convenzionata,26655378.01,3317760.0,0.05888899190857171,1846610,14.434763166017731,"ISTAT POSAS, January 1",234,234,12
2023,180,antibiotics,direct,8462529.87,683600.0,0.10168202538559601,1846610,4.5827380280622325,"ISTAT POSAS, January 1",76,76,12
2023,180,antifungals,convenzionata,3028809.16,138792.0,-0.053851313477226576,1846610,1.6401996956585312,"ISTAT POSAS, January 1",52,52,12
2023,180,antifungals,direct,4590471.76,22101.0,0.10283167281609919,1846610,2.4858913143544115,"ISTAT POSAS, January 1",0,0,12
2023,190,antibiotics,convenzionata,54534918.17,6393804.0,0.0340405846439767,4814016,11.328362467012989,"ISTAT POSAS, January 1",273,273,12
2023,190,antibiotics,direct,21823840.49,1757789.0,0.21544913765870985,4814016,4.533395919332216,"ISTAT POSAS, January 1",62,62,12
2023,190,antifungals,convenzionata,5664451.64,282885.0,-0.054430967138901123,4814016,1.1766582495778992,"ISTAT POSAS, January 1",53,53,12
2023,190,antifungals,direct,5177662.16,44690.0,0.006721349539187759,4814016,1.0755390426620934,"ISTAT POSAS, January 1",0,0,12
2023,200,antibiotics,convenzionata,14483140.49,1614052.0,0.09233957178604414,1578146,9.177313436145958,"ISTAT POSAS, January 1",219,219,12
2023,200,antibiotics,direct,4695732.77,627723.0,0.05452752259673874,1578146,2.9754742400259544,"ISTAT POSAS, January 1",52,52,12
2023,200,antifungals,convenzionata,1658964.22,100757.0,0.003314893269849568,1578146,1.0512108638871183,"ISTAT POSAS, January 1",49,49,12
2023,200,antifungals,direct,3064697.46,16580.0,0.2320396108038036,1578146,1.941960667770916,"ISTAT POSAS, January 1",0,0,12
2024,000,antibiotics,convenzionata,561870160.69,68161110.0,-0.027619405667757488,58971230,9.527869109903254,"ISTAT POSAS, January 1",5271,5271,12
2024,000,antibiotics,direct,250289250.05,19134206.0,0.04564881238390386,58971230,4.244260295232099,"ISTAT POSAS, January 1",1008,1008,12
2024,000,antifungals,convenzionata,51795885.67,2709806.0,0.053019649683603245,58971230,0.8783246622124042,"ISTAT POSAS, January 1",1047,1047,12
2024,000,antifungals,direct,95024283.19,714149.0,-0.0025827299247903656,58971230,1.6113668171750868,"ISTAT POSAS, January 1",4,4,12
2024,010,antibiotics,convenzionata,30324512.87,3661570.0,-0.02610480067966201,4251623,7.1324557398433495,"ISTAT POSAS, January 1",300,300,12
2024,010,antibiotics,direct,17327337.88,1229355.0,0.006762213868318848,4251623,4.07546432973949,"ISTAT POSAS, January 1",21,21,12
2024,010,antifungals,convenzionata,3267756.85,188269.0,0.07204744416190546,4251623,0.768590453575023,"ISTAT POSAS, January 1",57,57,12
2024,010,antifungals,direct,6686353.56,62756.0,0.24661707252521498,4251623,1.5726590904226456,"ISTAT POSAS, January 1",0,0,12
2024,020,antibiotics,convenzionata,809037.15,95482.0,-0.01129384212463759,122877,6.584121926804854,"ISTAT POSAS, January 1",149,149,12
2024,020,antibiotics,direct,434600.03,30810.0,-0.23167727208890565,122877,3.536870447683456,"ISTAT POSAS, January 1",64,64,12
2024,020,antifungals,convenzionata,70305.22,3508.0,0.006178882173894874,122877,0.57215931378533,"ISTAT POSAS, January 1",21,21,12
2024,020,antifungals,direct,111464.75,1721.0,0.9068243131123227,122877,0.9071246042790758,"ISTAT POSAS, January 1",2,2,12
2024,030,antibiotics,convenzionata,74977312.28,8907831.0,0.01296904759191982,10012054,7.488704343784003,"ISTAT POSAS, January 1",298,298,12
2024,030,antibiotics,direct,31532517.57,1958810.0,0.03659163336758367,10012054,3.1494554034566735,"ISTAT POSAS, January 1",24,24,12
2024,030,antifungals,convenzionata,6040335.89,331968.0,0.06267968360000431,10012054,0.6033063635094257,"ISTAT POSAS, January 1",57,57,12
2024,030,antifungals,direct,15335290.04,114128.0,-0.09633598638884165,10012054,1.5316827136569577,"ISTAT POSAS, January 1",0,0,12
2024,041,antibiotics,convenzionata,2706390.58,306741.0,0.11874719356304421,537533,5.034836149594537,"ISTAT POSAS, January 1",224,224,12
2024,041,antibiotics,direct,1780989.23,165431.0,0.21669706640129893,537533,3.3132649158284235,"ISTAT POSAS, January 1",31,31,12
2024,041,antifungals,convenzionata,173979.88,9864.0,0.1684500014472994,537533,0.3236636262331801,"ISTAT POSAS, January 1",44,44,12
2024,041,antifungals,direct,598618.52,7219.0,0.12106995531646296,537533,1.1136405020715008,"ISTAT POSAS, January 1",0,0,12
2024,042,antibiotics,convenzionata,3904810.63,465720.0,0.003979073870804042,545169,7.162569093253651,"ISTAT POSAS, January 1",210,210,12
2024,042,antibiotics,direct,1386944.92,178547.0,-0.10980220380136357,545169,2.5440641709268133,"ISTAT POSAS, January 1",35,35,12
2024,042,antifungals,convenzionata,395187.19,23354.0,0.06388299513661568,545169,0.7248893278964872,"ISTAT POSAS, January 1",34,34,12
2024,042,antifungals,direct,226880.04,3693.0,-0.04440906748147964,545169,0.4161646021692356,"ISTAT POSAS, January 1",0,0,12
2024,050,antibiotics,convenzionata,30423960.66,3631895.0,-5.8696669843915465e-05,4852216,6.270116717804814,"ISTAT POSAS, January 1",291,291,12
2024,050,antibiotics,direct,16512258.18,1813872.0,-0.1319640486726033,4852216,3.4030344444682594,"ISTAT POSAS, January 1",15,15,12
2024,050,antifungals,convenzionata,2931016.11,169943.0,0.07489800847248217,4852216,0.6040572204535,"ISTAT POSAS, January 1",58,58,12
2024,050,antifungals,direct,9921769.03,73941.0,-0.04445983328172988,4852216,2.0447912932977426,"ISTAT POSAS, January 1",0,0,12
2024,060,antibiotics,convenzionata,7541493.6,944138.0,-0.01434147892473134,1194616,6.312901886463934,"ISTAT POSAS, January 1",240,240,12
2024,060,antibiotics,direct,7255588.56,634020.0,0.08906956807729427,1194616,6.073573901571718,"ISTAT POSAS, January 1",68,68,12
2024,060,antifungals,convenzionata,815249.75,49985.0,0.02986390216455415,1194616,0.682436657469848,"ISTAT POSAS, January 1",49,49,12
2024,060,antifungals,direct,2484766.93,13448.0,-0.024974537578269073,1194616,2.0799712459903437,"ISTAT POSAS, January 1",0,0,12
2024,070,antibiotics,convenzionata,12578073.07,1476397.0,0.02063814910266795,1509140,8.334596571557311,"ISTAT POSAS, January 1",282,282,12
2024,070,antibiotics,direct,10434462.62,624831.0,-0.05951464982950574,1509140,6.914178021919768,"ISTAT POSAS, January 1",19,19,12
2024,070,antifungals,convenzionata,1260628.39,69888.0,0.0667391422557777,1509140,0.8353289886955484,"ISTAT POSAS, January 1",52,52,12
2024,070,antifungals,direct,3977544.75,31698.0,-0.1352398575016547,1509140,2.6356366871198165,"ISTAT POSAS, January 1",0,0,12
2024,080,antibiotics,convenzionata,31157644.21,3969834.0,-0.014087599823326708,4451938,6.998669839966325,"ISTAT POSAS, January 1",312,312,12
2024,080,antibiotics,direct,19591785.54,2762007.0,0.04569016748463462,4451938,4.400731892492662,"ISTAT POSAS, January 1",19,19,12
2024,080,antifungals,convenzionata,2726053.21,163042.0,0.04591002661336328,4451938,0.6123295540054691,"ISTAT POSAS, January 1",57,57,12
2024,080,antifungals,direct,9762733.64,72882.0,0.20286588157182492,4451938,2.192917700111727,"ISTAT POSAS, January 1",0,0,12
2024,090,antibiotics,convenzionata,29282607.02,3804978.0,-0.022853184925866372,3660530,7.999553895200968,"ISTAT POSAS, January 1",303,303,12
2024,090,antibiotics,direct,17912899.71,1354099.0,0.05228544575475488,3660530,4.89352626805408,"ISTAT POSAS, January 1",31,31,12
2024,090,antifungals,convenzionata,2413374.54,136328.0,0.04511424355083246,3660530,0.659296478925183,"ISTAT POSAS, January 1",59,59,12
2024,090,antifungals,direct,6496344.76,34367.0,0.10727209809986511,3660530,1.7747005925371462,"ISTAT POSAS, January 1",0,0,12
2024,100,antibiotics,convenzionata,9553523.95,1244436.0,0.033255168526561685,853068,11.199018073588505,"ISTAT POSAS, January 1",247,247,12
2024,100,antibiotics,direct,7090334.26,594312.0,0.07527575769510447,853068,8.311569839684527,"ISTAT POSAS, January 1",46,46,12
2024,100,antifungals,convenzionata,648579.25,37204.0,0.031178027580140922,853068,0.7602902113313358,"ISTAT POSAS, January 1",53,53,12
2024,100,antifungals,direct,2414732.67,17175.0,0.059102339073085666,853068,2.830645001336353,"ISTAT POSAS, January 1",0,0,12
2024,110,antibiotics,convenzionata,17801250.61,2160784.0,0.001750341760542284,1482746,12.005596784614491,"ISTAT POSAS, January 1",299,299,12
2024,110,antibiotics,direct,7720527.39,619384.0,0.07885525391303172,1482746,5.2069116288292125,"ISTAT POSAS, January 1",29,29,12
2024,110,antifungals,convenzionata,1460814.95,82319.0,0.03626425989094111,1482746,0.9852091659663894,"ISTAT POSAS, January 1",58,58,12
2024,110,antifungals,direct,2449748.74,20694.0,0.11887302237293207,1482746,1.6521701896346375,"ISTAT POSAS, January 1",0,0,12
2024,120,antibiotics,convenzionata,68756769.7,8012538.0,0.0016538946636197008,5714745,12.031467668286162,"ISTAT POSAS, January 1",251,251,12
2024,120,antibiotics,direct,25550014.03,1204558.0,0.05019727507226013,5714745,4.470893107216508,"ISTAT POSAS, January 1",51,51,12
2024,120,antifungals,convenzionata,5286199.62,270152.0,0.06484022536792446,5714745,0.9250105857741684,"ISTAT POSAS, January 1",55,55,12
2024,120,antifungals,direct,8541498.13,58278.0,-0.05037207828739415,5714745,1.494642040895963,"ISTAT POSAS, January 1",0,0,12
2024,130,antibiotics,convenzionata,16822991.12,2035384.0,-0.04636832645008321,1269571,13.250925800920154,"ISTAT POSAS, January 1",277,277,12
2024,130,antibiotics,direct,8156996.56,665441.0,-0.10700119297005688,1269571,6.425002272421156,"ISTAT POSAS, January 1",48,48,12
2024,130,antifungals,convenzionata,1294352.78,69875.0,-0.0055334432849031044,1269571,1.0195198062967727,"ISTAT POSAS, January 1",59,59,12
2024,130,antifungals,direct,2889542.07,14576.0,0.008596700032039713,1269571,2.2759987980191734,"ISTAT POSAS, January 1",1,1,12
2024,140,antibiotics,convenzionata,3887809.21,491921.0,-0.012451035501236862,289224,13.442208150084364,"ISTAT POSAS, January 1",185,185,12
2024,140,antibiotics,direct,820620.1,55200.0,0.22912607561998724,289224,2.837316751030343,"ISTAT POSAS, January 1",121,121,12
2024,140,antifungals,convenzionata,303436.43,15577.0,0.08701728784061354,289224,1.049139870826764,"ISTAT POSAS, January 1",26,26,12
2024,140,antifungals,direct,179879.66,1681.0,2.3438075682323554,289224,0.6219389124000775,"ISTAT POSAS, January 1",1,1,12
2024,150,antibiotics,convenzionata,77198981.35,9606055.0,-0.059270774509194823,5593906,13.800550339959234,"ISTAT POSAS, January 1",235,235,12
2024,150,antibiotics,direct,20587342.72,1098947.0,0.1893546277359312,5593906,3.6803161726350067,"ISTAT POSAS, January 1",66,66,12
2024,150,antifungals,convenzionata,6985251.32,313294.0,0.09797558615494772,5593906,1.2487251877310774,"ISTAT POSAS, January 1",49,49,12
2024,150,antifungals,direct,7567535.84,59601.0,0.0168764217591749,5593906,1.352817841415283,"ISTAT POSAS, January 1",0,0,12
2024,160,antibiotics,convenzionata,48187644.82,5858469.0,-0.0666588781008542,3890661,12.385464788631031,"ISTAT POSAS, January 1",260,260,12
2024,160,antibiotics,direct,14416852.52,963054.0,0.11417585534969896,3890661,3.705502103627121,"ISTAT POSAS, January 1",62,62,12
2024,160,antifungals,convenzionata,4633032.55,229009.0,0.047697259689617584,3890661,1.1908085926787246,"ISTAT POSAS, January 1",59,59,12
2024,160,antifungals,direct,4748992.18,38407.0,0.34602227894735577,3890661,1.2206132017155953,"ISTAT POSAS, January 1",0,0,12
2024,170,antibiotics,convenzionata,6417803.73,789534.0,-0.07978124891107821,533233,12.035646199691318,"ISTAT POSAS, January 1",193,193,12
2024,170,antibiotics,direct,2940888.3,325956.0,0.1789763920193039,533233,5.515203110085085,"ISTAT POSAS, January 1",93,93,12
2024,170,antifungals,convenzionata,542324.0,26662.0,0.023580395227989846,533233,1.0170488323115787,"ISTAT POSAS, January 1",40,40,12
2024,170,antifungals,direct,498427.44,6284.0,0.2262722433821541,533233,0.9347272955724796,"ISTAT POSAS, January 1",0,0,12
2024,180,antibiotics,convenzionata,24789811.33,3117041.0,-0.0699883783039999,1838568,13.483217009107086,"ISTAT POSAS, January 1",237,237,12
2024,180,antibiotics,direct,8876252.33,576822.0,0.048888744424603135,1838568,4.827807472989849,"ISTAT POSAS, January 1",62,62,12
2024,180,antifungals,convenzionata,2954712.64,138659.0,-0.024463911750715914,1838568,1.607072808838183,"ISTAT POSAS, January 1",56,56,12
2024,180,antifungals,direct,2431000.69,17725.0,-0.47042464977499393,1838568,1.322225063201361,"ISTAT POSAS, January 1",0,0,12
2024,190,antibiotics,convenzionata,51066789.93,6045091.0,-0.06359463544419214,4797359,10.644771410686587,"ISTAT POSAS, January 1",261,261,12
2024,190,antibiotics,direct,25199150.23,1644348.0,0.1546615840390978,4797359,5.252713051076644,"ISTAT POSAS, January 1",58,58,12
2024,190,antifungals,convenzionata,5910872.87,282482.0,0.043503104212219916,4797359,1.2321097649769384,"ISTAT POSAS, January 1",54,54,12
2024,190,antifungals,direct,5131690.89,46775.0,-0.00887876971872572,4797359,1.0696908215541092,"ISTAT POSAS, January 1",0,0,12
2024,200,antibiotics,convenzionata,13680942.87,1535271.0,-0.05538837523214552,1570453,8.711462788125464,"ISTAT POSAS, January 1",217,217,12
2024,200,antibiotics,direct,4760887.37,634402.0,0.013875278511643243,1570453,3.0315376327722,"ISTAT POSAS, January 1",45,45,12
2024,200,antifungals,convenzionata,1682422.23,98424.0,0.014140154270476069,1570453,1.0712974090915168,"ISTAT POSAS, January 1",50,50,12
2024,200,antifungals,direct,2569468.86,17100.0,-0.16159135003166022,1570453,1.6361322879449431,"ISTAT POSAS, January 1",0,0,12
2025,000,antibiotics,convenzionata,511440533.2,62501879.0,-0.08975316900272888,58943464,8.67679804498765,"ISTAT POSAS, January 1",5389,5389,12
2025,000,antibiotics,direct,253431274.59,15575253.0,0.012553573672749913,58943464,4.299565335861496,"ISTAT POSAS, January 1",979,979,12
2025,000,antifungals,convenzionata,43858744.8,2458886.0,-0.15323882905620753,58943464,0.7440815626309305,"ISTAT POSAS, January 1",966,966,12
2025,000,antifungals,direct,88935961.27,655176.0,-0.06407122175103881,58943464,1.5088349960226293,"ISTAT POSAS, January 1",1,1,12
2025,010,antibiotics,convenzionata,26884118.51,3303144.0,-0.11345258453940665,4251868,6.322895844838081,"ISTAT POSAS, January 1",309,309,12
2025,010,antibiotics,direct,15737686.21,969849.0,-0.09174240619125043,4251868,3.7013581348245057,"ISTAT POSAS, January 1",27,27,12
2025,010,antifungals,convenzionata,2796295.16,170171.0,-0.1442768576860301,4251868,0.6576627402355859,"ISTAT POSAS, January 1",53,53,12
2025,010,antifungals,direct,5743858.05,55754.0,-0.1409580725192761,4251868,1.350902250493195,"ISTAT POSAS, January 1",0,0,12
2025,020,antibiotics,convenzionata,743063.74,87659.0,-0.08154558786330146,122532,6.064242320373453,"ISTAT POSAS, January 1",175,175,12
2025,020,antibiotics,direct,451730.17,25357.0,0.03941587394736259,122532,3.6866301864002873,"ISTAT POSAS, January 1",79,79,12
2025,020,antifungals,convenzionata,61519.59,3268.0,-0.12496412072958452,122532,0.5020695818235236,"ISTAT POSAS, January 1",25,25,12
2025,020,antifungals,direct,73124.51,1366.0,-0.3439673977647642,122532,0.596778882251167,"ISTAT POSAS, January 1",1,1,12
2025,030,antibiotics,convenzionata,66555711.24,7936677.0,-0.11232199159860308,10033918,6.6330730667721225,"ISTAT POSAS, January 1",323,323,12
2025,030,antibiotics,direct,32438392.93,1831484.0,0.028728291611636134,10033918,3.232874030862122,"ISTAT POSAS, January 1",31,31,12
2025,030,antifungals,convenzionata,5395777.85,313263.0,-0.10670897309983866,10033918,0.5377538315541347,"ISTAT POSAS, January 1",54,54,12
2025,030,antifungals,direct,15094039.46,106568.0,-0.01573172593219502,10033918,1.5043016556443856,"ISTAT POSAS, January 1",0,0,12
2025,041,antibiotics,convenzionata,2230028.04,255648.0,-0.17601396617335255,539679,4.132137881963167,"ISTAT POSAS, January 1",223,223,12
2025,041,antibiotics,direct,1393306.3,108918.0,-0.21767842470333187,539679,2.581731547827505,"ISTAT POSAS, January 1",36,36,12
2025,041,antifungals,convenzionata,152646.23,9040.0,-0.12262136288403004,539679,0.28284634013923093,"ISTAT POSAS, January 1",36,36,12
2025,041,antifungals,direct,460604.0,5122.0,-0.23055504530665039,539679,0.8534777154567808,"ISTAT POSAS, January 1",0,0,12
2025,042,antibiotics,convenzionata,3220896.83,391616.0,-0.17514647054727978,546573,5.8928941422280285,"ISTAT POSAS, January 1",210,210,12
2025,042,antibiotics,direct,1214105.16,147796.0,-0.12461905120211983,546573,2.2213046747643954,"ISTAT POSAS, January 1",30,30,12
2025,042,antifungals,convenzionata,366051.81,22839.0,-0.07372551726689319,546573,0.6697217206118853,"ISTAT POSAS, January 1",29,29,12
2025,042,antifungals,direct,221013.58,3199.0,-0.025857100518846876,546573,0.4043624181948248,"ISTAT POSAS, January 1",0,0,12
2025,050,antibiotics,convenzionata,26311103.74,3203462.0,-0.13518479615336185,4853472,5.421089014214978,"ISTAT POSAS, January 1",320,320,12
2025,050,antibiotics,direct,16084306.59,1238610.0,-0.025917205589623356,4853472,3.313979474899618,"ISTAT POSAS, January 1",15,15,12
2025,050,antifungals,convenzionata,2539713.17,157210.0,-0.13350419285139992,4853472,0.5232775979752227,"ISTAT POSAS, January 1",49,49,12
2025,050,antifungals,direct,8537107.46,66013.0,-0.1395579322410411,4853472,1.7589691379696846,"ISTAT POSAS, January 1",0,0,12
2025,060,antibiotics,convenzionata,6783450.75,852888.0,-0.10051627571493264,1193284,5.684690945323997,"ISTAT POSAS, January 1",236,236,12
2025,060,antibiotics,direct,6859483.31,381281.0,-0.05459312455831977,1193284,5.748408015191689,"ISTAT POSAS, January 1",61,61,12
2025,060,antifungals,convenzionata,677178.87,44160.0,-0.16936022366152212,1193284,0.5674917873699806,"ISTAT POSAS, January 1",48,48,12
2025,060,antifungals,direct,1895541.59,10709.0,-0.23713505395051276,1193284,1.588508343361681,"ISTAT POSAS, January 1",0,0,12
2025,070,antibiotics,convenzionata,11058553.18,1313350.0,-0.12080704902440195,1510143,7.322851663716615,"ISTAT POSAS, January 1",263,263,12
2025,070,antibiotics,direct,10361228.47,498531.0,-0.007018487934359959,1510143,6.861090949665032,"ISTAT POSAS, January 1",16,16,12
2025,070,antifungals,convenzionata,1134198.11,65433.0,-0.10029147447647122,1510143,0.7510534499050753,"ISTAT POSAS, January 1",53,53,12
2025,070,antifungals,direct,2850145.43,26621.0,-0.28344101471139954,1510143,1.887334795446524,"ISTAT POSAS, January 1",0,0,12
2025,080,antibiotics,convenzionata,27466798.33,3500670.0,-0.1184571546912853,4461998,6.155717310944558,"ISTAT POSAS, January 1",292,292,12
